Date,ADI,AMAT,AMD,ARM,ASML,ASX,AVGO,CRDO,ENTG,INTC,KLAC,LRCX,MCHP,MPWR,MRVL,MTSI,MU,NVDA,NVMI,NXPI,ON,QCOM,RMBS,STM,SWKS,TER,TSM,TXN,UMC
2024-06-27,219.2315216064453,228.4318389892578,159.47000122070312,166.93499755859375,1009.1947021484375,10.6502103805542,155.73707580566406,31.290000915527344,133.3319091796875,30.397172927856445,80.12837219238281,103.79068756103516,84.19573974609375,797.2285766601562,68.3018798828125,109.6500015258789,131.28875732421875,123.78597259521484,235.1699981689453,255.60784912109375,67.86000061035156,185.9995574951172,56.61000061035156,38.06241989135742,97.84754943847656,146.45533752441406,167.32687377929688,181.85910034179688,7.625270843505859
2024-06-28,220.7595977783203,231.83082580566406,162.2100067138672,163.6199951171875,1004.0111083984375,10.603784561157227,157.58924865722656,31.940000534057617,134.24403381347656,30.774776458740234,81.07630157470703,104.67738342285156,86.14458465576172,809.27392578125,69.4645767211914,111.47000122070312,130.59373474121094,123.33671569824219,234.52999877929688,259.5430603027344,68.55000305175781,189.84059143066406,58.7599983215332,38.345516204833984,98.75560760498047,147.16990661621094,169.45217895507812,182.89332580566406,7.669044017791748
2024-07-01,217.78076171875,233.22579956054688,157.69000244140625,158.8300018310547,1014.5742797851562,10.520216941833496,161.0511474609375,31.219999313354492,132.39990234375,30.645597457885742,81.39883422851562,104.26254272460938,86.22931671142578,807.0283813476562,70.55772399902344,110.36000061035156,130.5838165283203,124.0954818725586,232.85000610351562,256.2444152832031,69.18000030517578,190.65072631835938,58.0,38.31623458862305,98.58881378173828,146.6538543701172,168.00930786132812,182.95912170410156,7.677799224853516
2024-07-02,220.74026489257812,236.61500549316406,164.30999755859375,163.4600067138672,1028.710693359375,10.531685829162598,162.68836975097656,31.350000381469727,135.44371032714844,30.874147415161133,82.51197052001953,105.46085357666016,86.67179870605469,816.237060546875,71.15397644042969,111.76000213623047,131.64620971679688,122.46815490722656,235.5399932861328,262.38836669921875,72.91999816894531,190.77462768554688,59.93000030517578,39.40958786010742,99.1076889038086,148.4700164794922,171.29478454589844,186.55062866210938,7.671329021453857
2024-07-03,222.4617462158203,239.02183532714844,163.89999389648438,168.24000549316406,1051.80029296875,10.732378959655762,169.7299041748047,31.579999923706055,139.47897338867188,31.033138275146484,83.91024780273438,106.43601989746094,88.10284423828125,826.549072265625,71.75023651123047,111.91999816894531,135.84609985351562,128.0689239501953,238.58999633789062,262.6295471191406,72.68000030517578,194.25347900390625,60.5099983215332,40.141746520996094,96.94876098632812,150.55416870117188,177.91456604003906,187.03952026367188,7.708299160003662
2024-07-05,223.30316162109375,238.31451416015625,171.89999389648438,181.19000244140625,1054.81396484375,10.990415573120117,167.186767578125,31.6299991607666,137.92236328125,31.818159103393555,84.0951156616211,106.93341827392578,86.74713134765625,828.9423828125,71.6310043334961,114.11000061035156,130.6632537841797,125.6229476928711,238.52999877929688,263.835205078125,73.37999725341797,196.10250854492188,61.95000076293945,41.41082000732422,97.81047821044922,150.05792236328125,179.37696838378906,186.89846801757812,7.745269298553467
2024-07-08,225.6726531982422,241.94931030273438,178.69000244140625,184.6999969482422,1057.6707763671875,11.25800895690918,171.3632049560547,31.799999237060547,140.31179809570312,33.77574157714844,85.21021270751953,108.29098510742188,87.80158233642578,838.9588623046875,74.44337463378906,118.0999984741211,129.87322998046875,127.9890365600586,239.88999938964844,267.3846435546875,75.01000213623047,198.1421661376953,64.05000305175781,41.401058197021484,98.57028198242188,153.00550842285156,181.95077514648438,189.41818237304688,8.004060745239258
2024-07-09,224.3863525390625,247.0380401611328,177.10000610351562,182.27999877929688,1040.5694580078125,11.430032730102539,170.13136291503906,31.440000534057617,139.03282165527344,34.3719596862793,86.03129577636719,109.36640930175781,86.93541717529297,833.4237060546875,73.3800277709961,115.81999969482422,130.32040405273438,131.163818359375,244.49000549316406,265.1565856933594,73.4800033569336,197.40826416015625,63.880001068115234,40.522464752197266,98.59809112548828,152.32070922851562,179.89369201660156,188.18653869628906,7.939363479614258
2024-07-10,230.4987030029297,250.47634887695312,183.9600067138672,186.4600067138672,1078.8360595703125,11.659398078918457,171.2483673095703,31.209999084472656,142.54258728027344,34.65019226074219,87.7471923828125,110.8163833618164,90.36238861083984,847.8131713867188,74.4135513305664,115.72000122070312,135.53756713867188,134.68801879882812,242.44000244140625,272.35186767578125,76.58999633789062,199.00953674316406,66.26000213623047,41.5670166015625,102.684326171875,157.9280548095703,186.25994873046875,191.43954467773438,7.930120944976807
2024-07-11,226.05953979492188,237.0079345703125,181.94000244140625,173.19000244140625,1043.053466796875,11.946105003356934,167.4458770751953,30.65999984741211,139.44921875,33.2888298034668,83.87288665771484,104.19470977783203,86.7000503540039,818.4039916992188,71.73037719726562,114.12999725341797,129.4160919189453,127.19037628173828,231.74000549316406,264.8382568359375,74.23999786376953,190.4791717529297,65.22000122070312,40.893428802490234,101.87818908691406,153.63076782226562,179.87417602539062,188.0266876220703,7.6343584060668945
2024-07-12,230.72113037109375,239.11024475097656,181.61000061035156,181.17999267578125,1065.3968505859375,11.37269115447998,166.9276123046875,30.8700008392334,143.216796875,34.27259063720703,84.34194946289062,105.16594696044922,87.18961334228516,842.7506713867188,73.19242858886719,112.80999755859375,132.71534729003906,129.02734375,235.9199981689453,270.2492370605469,76.87000274658203,192.93817138671875,65.98999786376953,41.65486526489258,104.0834732055664,155.149169921875,182.65272521972656,189.79425048828125,7.689813613891602
2024-07-15,229.90872192382812,241.22235107421875,179.8300018310547,177.52999877929688,1044.1627197265625,11.229337692260742,168.25563049316406,33.09000015258789,143.96038818359375,34.242774963378906,84.38126373291016,105.09615325927734,86.7000503540039,857.7606201171875,73.20238494873047,113.6500015258789,130.0520782470703,128.2286376953125,240.25,272.73773193359375,76.37000274658203,198.41856384277344,64.88999938964844,41.12771987915039,107.37284851074219,158.28530883789062,180.57615661621094,189.69081115722656,7.569660663604736
2024-07-16,235.3343963623047,241.5072479248047,177.5500030517578,178.77000427246094,1048.63916015625,11.277122497558594,166.2533416748047,33.83000183105469,145.22946166992188,34.12353515625,85.27216339111328,105.77247619628906,89.26085662841797,876.0501708984375,75.19157409667969,117.30000305175781,126.6932144165039,126.15206909179688,241.7100067138672,280.4635314941406,78.73999786376953,199.8101043701172,65.27999877929688,41.70368576049805,111.82046508789062,161.768798828125,181.3755645751953,194.26007080078125,7.643601417541504
2024-07-17,227.86807250976562,216.19143676757812,159.42999267578125,161.6999969482422,915.000732421875,10.847063064575195,153.10067749023438,30.450000762939453,132.66761779785156,34.242774963378906,76.8716049194336,95.12532806396484,86.16341400146484,805.038818359375,67.56301879882812,107.63999938964844,118.75313568115234,117.79583740234375,209.8300018310547,266.4876403808594,75.45999908447266,182.6160125732422,59.58000183105469,40.122222900390625,108.0029296875,151.1992645263672,166.9076690673828,192.04122924804688,7.3293538093566895
2024-07-18,231.13699340820312,213.81405639648438,155.77000427246094,158.3300018310547,907.2354736328125,10.808835983276367,157.55685424804688,29.56999969482422,129.26690673828125,34.65019226074219,77.39376068115234,93.64293670654297,86.16341400146484,830.73486328125,67.84149932861328,104.94999694824219,116.71595001220703,120.89075469970703,206.4600067138672,269.3619079589844,75.43000030517578,182.48257446289062,59.72999954223633,40.61032485961914,108.77200317382812,148.390625,167.5608367919922,193.55494689941406,7.3755669593811035
